First_Word,Second_Word,Probability
7f_0_0044,what,1.0
pharmacy,close,0.1
close,7f_0_0045,0.011627906976744186
7f_0_0045,id,1.0
like,pharmacy,0.0006544502617801048
pharmacy,food,0.1
food,7f_0_0046,0.0007987220447284345
7f_0_0046,i,1.0
elmwood,7f_0_0047,0.09090909090909091
7f_0_0047,elmwood,1.0
elmwood,i,0.09090909090909091
restaurant,friday,0.001321003963011889
friday,id,0.021052631578947368
lunch,between,0.002544529262086514
between,forty,0.023809523809523808
forty,and,0.03571428571428571
go,thirty,0.004106776180698152
good,caviar,0.0078125
caviar,id,1.0
sunday,id,0.03773584905660377
dinner,money,0.002109704641350211
object,im,0.1
go,an,0.006160164271047228
hour,and,0.02
a,half,0.007568590350047304
half,away,0.029411764705882353
away,im,0.0136986301369863
travel,ninety,0.008403361344537815
ninety,minutes,0.25
a,turkey,0.002838221381267739
turkey,sandwich,1.0
on,la,0.006349206349206349
eiffel,id,0.14285714285714285
have,duck,0.0013422818791946308
duck,i,0.25
eat,duck,0.0012033694344163659
duck,please,0.25
aycaramba,please,0.04
na,keep,0.006896551724137931
keep,it,1.0
it,under,0.002824858757062147
only,wan,0.023255813953488372
a,coupla,0.000946073793755913
coupla,blocks,1.0
blocks,ill,0.022222222222222223
ill,only,0.038461538461538464
only,go,0.023255813953488372
mile,please,0.018518518518518517
house,okay,0.027777777777777776
friday,would,0.010526315789473684
be,nice,0.010498687664041995
nice,i,0.07142857142857142
inexpensive,dinner,0.022727272727272728
dinner,about,0.006329113924050633
miles,thats,0.006369426751592357
away,could,0.0136986301369863
are,closer,0.0058823529411764705
closer,please,0.25
please,something,0.0035211267605633804
something,closer,0.020618556701030927
closer,how,0.25
a,low,0.001892147587511826
low,cost,1.0
cost,restaurant,0.0125
said,lets,0.01694915254237288
over,like,0.0019083969465648854
pizza,any,0.03
fine,i,0.075
costs,thats,0.0625
good,idea,0.0078125
idea,how,0.5
care,price,0.012658227848101266
price,is,0.1076923076923077
a,problem,0.001892147587511826
problem,how,0.25
many,restaurants,0.1111111111111111
have,so,0.004026845637583893
so,far,0.039603960396039604
far,please,0.010101010101010102
far,tell,0.010101010101010102
available,list,0.09090909090909091
costs,distance,0.0625
distance,and,0.010471204188481676
and,cost,0.008823529411764706
cost,are,0.01875
problem,i,0.25
what,the,0.0034482758620689655
is,i,0.002173913043478261
distance,any,0.015706806282722512
fine,it,0.025
it,seemed,0.002824858757062147
seemed,to,1.0
to,understand,0.0007363770250368188
that,any,0.005050505050505051
fine,tell,0.075
are,further,0.0058823529411764705
further,away,0.2777777777777778
away,tell,0.0136986301369863
about,sushisho,0.000864304235090752
sushisho,go,0.16666666666666666
joshuya,go,0.1111111111111111
ochame,how,0.5
yoshis,go,0.125
list,do,0.00390625
know,any,0.07476635514018691
any,pizza,0.007389162561576354
pizza,places,0.03
pizza,tell,0.01
zacharys,lets,0.1111111111111111
over,how,0.0057251908396946565
dollars,as,0.0014124293785310734
it,takes,0.005649717514124294
takes,any,0.5
distance,give,0.005235602094240838
list,change,0.00390625
to,russian,0.0003681885125184094
me,russian,0.001072961373390558
food,russian,0.003194888178913738
petrouchka,lets,0.1875
a,close,0.002838221381267739
close,inexpensive,0.011627906976744186
restaurant,no,0.005284015852047556
said,inexpensive,0.01694915254237288
inexpensive,any,0.022727272727272728
care,any,0.012658227848101266
like,dinner,0.002617801047120419
dinner,give,0.004219409282700422
plearn,b3_1_0001,0.045454545454545456
b3_1_0001,okay,1.0
restaurants,b3_1_0002,0.0021551724137931034
b3_1_0002,i,1.0
range,cause,0.0625
cause,i,0.3333333333333333
i,im,0.0003549875754348598
the,middle,0.001784121320249777
middle,b3_1_0003,0.045454545454545456
b3_1_0003,im,1.0
serves,nice,0.043478260869565216
nice,hot,0.03571428571428571
hot,food,0.6666666666666666
food,b3_1_0004,0.0007987220447284345
b3_1_0004,tell,1.0
the,eiffel,0.0008920606601248885
eiffel,restaurant,0.02857142857142857
restaurant,b3_1_0005,0.001321003963011889
b3_1_0005,is,1.0
the,plearn,0.0053523639607493305
plearn,restaurant,0.045454545454545456
restaurant,better,0.001321003963011889
than,the,0.002512562814070352
the,nakapan,0.0026761819803746653
nakapan,b3_1_0006,0.045454545454545456
b3_1_0006,is,1.0
restaurant,good,0.001321003963011889
good,b3_1_0007,0.0078125
b3_1_0007,can,1.0
berkeley,b3_1_0008,0.00641025641025641
b3_1_0008,so,1.0
lunch,with,0.002544529262086514
two,friends,0.0125
and,sunhongkong,0.0029411764705882353
sunhongkong,on,0.08333333333333333
wednesday,b3_1_0009,0.014492753623188406
b3_1_0009,is,1.0
serves,hunan,0.043478260869565216
hunan,food,0.5
food,b3_1_0010,0.0007987220447284345
b3_1_0010,can,1.0
of,italian,0.004106776180698152
berkeley,b3_1_0011,0.00641025641025641
b3_1_0011,i,1.0
food,somewhere,0.0023961661341853034
somewhere,b3_1_0012,0.029411764705882353
b3_1_0012,how,1.0
how,long,0.009389671361502348
long,is,0.08333333333333333
is,spats,0.015217391304347827
spats,open,0.18518518518518517
open,b3_1_0013,0.012658227848101266
b3_1_0013,give,1.0
again,b3_1_0014,0.0064516129032258064
b3_1_0014,id,1.0
hours,when,0.06666666666666667
when,spats,0.0625
spats,is,0.037037037037037035
open,b3_1_0015,0.012658227848101266
b3_1_0015,give,1.0
of,traditional,0.002053388090349076
traditional,american,1.0
american,b3_1_0016,0.006369426751592357
b3_1_0016,tell,1.0
diner,b3_1_0017,0.06666666666666667
b3_1_0017,i,1.0
diner,b3_1_0018,0.06666666666666667
b3_1_0018,what,1.0
best,hamburger,0.02702702702702703
restaurant,b3_1_0019,0.001321003963011889
b3_1_0019,i,1.0
go,b3_1_0020,0.002053388090349076
b3_1_0020,are,1.0
open,at,0.0379746835443038
lunchtime,b3_1_0021,0.25
b3_1_0021,where,1.0
good,coffee,0.0078125
coffee,b3_1_0022,0.045454545454545456
b3_1_0022,which,1.0
restaurants,or,0.0021551724137931034
or,cafes,0.006211180124223602
cafes,has,0.3333333333333333
has,cake,0.02631578947368421
cake,b3_1_0023,0.25
b3_1_0023,where,1.0
can,one,0.0022026431718061676
one,have,0.008064516129032258
good,dessert,0.0078125
dessert,b3_1_0024,0.05263157894736842
b3_1_0024,is,1.0
cream,b3_1_0025,0.06666666666666667
b3_1_0025,where,1.0
is,blondies,0.002173913043478261
pizza,b3_1_0026,0.01
b3_1_0026,to,1.0
to,blondies,0.0007363770250368188
pizza,b3_1_0027,0.01
b3_1_0027,me,1.0
serve,roast,0.018518518518518517
roast,duck,0.25
duck,b3_1_0028,0.25
b3_1_0028,is,1.0
a,kentucky,0.000946073793755913
chicken,restaurant,0.14285714285714285
berkeley,b3_1_0029,0.00641025641025641
b3_1_0029,which,1.0
mondays,b3_1_0030,0.25
b3_1_0030,where,1.0
have,sunday,0.0013422818791946308
sunday,brunch,0.02830188679245283
brunch,with,0.037037037037037035
with,my,0.06060606060606061
my,b3_1_0031,0.02
b3_1_0031,this,1.0
for,brunch,0.005952380952380952
brunch,b3_1_0032,0.037037037037037035
b3_1_0032,kosher,1.0
kosher,delis,0.08333333333333333
delis,b3_1_0033,1.0
b3_1_0033,do,1.0
a,kosher,0.001892147587511826
kosher,delicatessen,0.08333333333333333
delicatessen,on,0.3333333333333333
on,your,0.007936507936507936
to,only,0.0003681885125184094
go,about,0.004106776180698152
thousand,feet,0.18181818181818182
feet,im,0.3333333333333333
a,quarter,0.000946073793755913
quarter,of,1.0
of,a,0.018480492813141684
go,one,0.002053388090349076
one,quarter,0.008064516129032258
half,mile,0.029411764705882353
mile,im,0.018518518518518517
giovanni,now,0.02857142857142857
now,tell,0.045454545454545456
spats,do,0.037037037037037035
restaurants,give,0.0021551724137931034
volga,do,0.16666666666666666
any,more,0.014778325123152709
car,the,0.02040816326530612
restaurant,could,0.0066050198150594455
expensive,like,0.006666666666666667
friday,lets,0.010526315789473684
a,less,0.000946073793755913
priced,restaurant,0.06666666666666667
guerreros,yes,0.0625
yes,but,0.4
but,can,0.029850746268656716
on,guerreros,0.0015873015873015873
guerreros,show,0.25
about,nortenos,0.00432152117545376
nortenos,id,0.09090909090909091
on,casadeeva,0.0015873015873015873
casadeeva,show,0.3333333333333333
about,picante,0.0025929127052722557
taqueria,tell,0.025
taqueria,yes,0.025
taqueria,i,0.025
hello,mexican,0.03571428571428571
walk,thirty,0.014084507042253521
cancun,what,0.06666666666666667
again,now,0.0064516129032258064
now,id,0.030303030303030304
see,about,0.011764705882352941
lunch,all,0.002544529262086514
right,instead,0.037037037037037035
instead,id,0.047619047619047616
nefeli,no,0.1111111111111111
no,caffe,0.005376344086021506
nefeli,is,0.1111111111111111
interested,show,0.018518518518518517
list,what,0.00390625
on,aucoquelet,0.004761904761904762
aucoquelet,id,0.06896551724137931
about,middle,0.001728608470181504
eastern,restaurants,0.3157894736842105
mediterranee,are,0.1111111111111111
there,other,0.018518518518518517
other,restaurants,0.12121212121212122
serve,dinner,0.018518518518518517
dinner,also,0.002109704641350211
price,i,0.046153846153846156
cost,what,0.00625
restaurants,all,0.0021551724137931034
right,what,0.037037037037037035
about,california,0.0025929127052722557
cuisine,restaurants,0.015873015873015872
about,santafe,0.000864304235090752
grill,do,0.125
santafe,lets,0.2
try,southwestern,0.017543859649122806
southwestern,food,1.0
food,what,0.003194888178913738
for,food,0.00744047619047619
the,southwest,0.0008920606601248885
southwest,do,1.0
about,moderately,0.000864304235090752
about,german,0.000864304235090752
today,start,0.0234375
see,an,0.011764705882352941
restaurant,italian,0.001321003963011889
tomorrow,dinner,0.014492753623188406
dinner,three,0.002109704641350211
three,dollar,0.021739130434782608
dollar,about,0.024390243902439025
dollars,is,0.009887005649717515
is,buccis,0.002173913043478261
buccis,restaurant,0.09090909090909091
on,olivetos,0.0015873015873015873
olivetos,restaurant,0.07692307692307693
restaurant,show,0.001321003963011889
giovanni,lets,0.05714285714285714
food,like,0.0007987220447284345
friday,i,0.021052631578947368
breakfast,not,0.005952380952380952
not,african,0.0035842293906810036
african,about,0.05263157894736842
about,seven,0.0025929127052722557
seven,hundred,0.10714285714285714
said,seven,0.01694915254237288
dollars,please,0.005649717514124294
on,cafe,0.004761904761904762
fanny,hello,0.125
hello,italian,0.03571428571428571
im,having,0.003003003003003003
having,lunch,0.08333333333333333
five,hundred,0.027972027972027972
meters,five,0.07692307692307693
meters,i,0.07692307692307693
about,cuban,0.000864304235090752
food,9f_1_0001,0.0007987220447284345
9f_1_0001,okay,1.0
food,9f_1_0002,0.0007987220447284345
9f_1_0002,thursday,1.0
thursday,9f_1_0003,0.022727272727272728
9f_1_0003,dinner,1.0
under,thirty,0.04878048780487805
dollars,9f_1_0004,0.0014124293785310734
9f_1_0004,im,1.0
to,fourteen,0.0011045655375552283
fourteen,miles,0.8
miles,9f_1_0005,0.006369426751592357
9f_1_0005,i,1.0
food,9f_1_0006,0.0007987220447284345
9f_1_0006,im,1.0
i__c__s__i,9f_1_0007,0.005714285714285714
9f_1_0007,im,1.0
i__c__s__i,9f_1_0008,0.005714285714285714
9f_1_0008,fourteen,1.0
miles,9f_1_0009,0.006369426751592357
9f_1_0009,twenty,1.0
miles,9f_1_0010,0.006369426751592357
9f_1_0010,i,1.0
miles,9f_1_0011,0.006369426751592357
9f_1_0011,can,1.0
sujathas,or,0.04
or,sujathas,0.006211180124223602
sujathas,9f_1_0012,0.04
9f_1_0012,may,1.0
again,9f_1_0013,0.0064516129032258064
9f_1_0013,can,1.0
on,bombay,0.0015873015873015873
cuisine,9f_1_0014,0.015873015873015872
9f_1_0014,do,1.0
vegetarian,menu,0.009345794392523364
menu,9f_1_0015,0.0196078431372549
9f_1_0015,i,1.0
see,indian,0.011764705882352941
which,have,0.02531645569620253
vegetarian,menus,0.009345794392523364
menus,9f_1_0016,0.5
9f_1_0016,do,1.0
vegetarian,9f_1_0017,0.009345794392523364
9f_1_0017,how,1.0
a,typical,0.000946073793755913
typical,wait,0.5
wait,for,0.25
a,party,0.000946073793755913
party,of,0.3333333333333333
five,on,0.0034965034965034965
night,at,0.010752688172043012
at,bombay,0.004405286343612335
cuisine,9f_1_0018,0.015873015873015872
9f_1_0018,can,1.0
see,restaurants,0.011764705882352941
have,mediterranean,0.006711409395973154
food,9f_1_0019,0.0007987220447284345
9f_1_0019,i,1.0
with,mediterranean,0.015151515151515152
are,less,0.011764705882352941
and,under,0.0058823529411764705
dinner,menu,0.004219409282700422
menu,9f_1_0020,0.0196078431372549
9f_1_0020,may,1.0
on,buccis,0.0031746031746031746
buccis,9f_1_0021,0.09090909090909091
9f_1_0021,may,1.0
buccis,9f_1_0022,0.09090909090909091
9f_1_0022,may,1.0
on,mediterranee,0.0015873015873015873
mediterranee,9f_1_0023,0.1111111111111111
9f_1_0023,how,1.0
many,pizza,0.1111111111111111
pizza,restaurants,0.02
i__c__s__i,c3_1_0001,0.005714285714285714
c3_1_0001,interested,1.0
in,going,0.0026041666666666665
restaurant,and,0.007926023778071334
and,and,0.0029411764705882353
im,wondering,0.006006006006006006
wondering,whether,0.5
one,here,0.008064516129032258
here,in,0.022222222222222223
area,the,0.030303030303030304
like,is,0.0013089005235602095
is,chicken,0.002173913043478261
chicken,c3_1_0002,0.14285714285714285
c3_1_0002,maybe,1.0
maybe,its,0.03125
its,easier,0.019230769230769232
easier,just,0.5
restaurant,c3_1_0003,0.001321003963011889
c3_1_0003,how,1.0
restaurant,away,0.001321003963011889
station,c3_1_0004,0.16666666666666666
c3_1_0004,i,1.0
sunday,c3_1_0005,0.009433962264150943
c3_1_0005,restaurant,1.0
restaurant,c3_1_0006,0.001321003963011889
c3_1_0006,im,1.0
a,c3_1_0007,0.000946073793755913
c3_1_0007,i,1.0
berkeley,c3_1_0008,0.00641025641025641
c3_1_0008,any,1.0
berkeley,where,0.01282051282051282
get,something,0.009433962264150943
to,c3_1_0009,0.0003681885125184094
c3_1_0009,looking,1.0
mcdonalds,restaurant,0.25
berkeley,c3_1_0010,0.00641025641025641
c3_1_0010,would,1.0
over,c3_1_0011,0.0019083969465648854
c3_1_0011,restaurant,1.0
berkeley,c3_1_0012,0.00641025641025641
c3_1_0012,eat,1.0
and,fast,0.0029411764705882353
fast,sandwich,0.05263157894736842
sandwich,c3_1_0013,0.043478260869565216
c3_1_0013,prefer,1.0
prefer,german,0.04
food,c3_1_0014,0.0007987220447284345
c3_1_0014,want,1.0
berkeley,hills,0.00641025641025641
hills,c3_1_0015,1.0
c3_1_0015,i,1.0
prefer,italian,0.08
food,c3_1_0016,0.0007987220447284345
c3_1_0016,italian,1.0
italian,salads,0.004608294930875576
salads,c3_1_0017,0.3333333333333333
c3_1_0017,i,1.0
monday,c3_1_0018,0.014492753623188406
c3_1_0018,i,1.0
lunch,c3_1_0019,0.002544529262086514
c3_1_0019,i,1.0
dollars,there,0.002824858757062147
there,c3_1_0020,0.004629629629629629
c3_1_0020,i,1.0
money,there,0.011904761904761904
there,c3_1_0021,0.004629629629629629
c3_1_0021,i,1.0
there,c3_1_0022,0.004629629629629629
c3_1_0022,start,1.0
food,indian,0.004792332268370607
there,there,0.004629629629629629
there,next,0.013888888888888888
next,sunday,0.05555555555555555
here,will,0.022222222222222223
fine,could,0.025
barbecue,what,0.0625
what,dishes,0.0034482758620689655
recommend,could,0.0625
me,again,0.002145922746781116
again,about,0.0064516129032258064
of,dishes,0.004106776180698152
recommend,i,0.0625
can,pay,0.00881057268722467
sushiko,tell,0.07142857142857142
sushiko,indian,0.07142857142857142
indian,curry,0.00510204081632653
curry,indian,1.0
indian,im,0.00510204081632653
there,yesterday,0.004629629629629629
yesterday,yesterday,0.2857142857142857
yesterday,evening,0.14285714285714285
giovanni,id,0.02857142857142857
food,a3_2_0001,0.0007987220447284345
a3_2_0001,im,1.0
something,upscale,0.010309278350515464
upscale,and,0.3333333333333333
asian,a3_2_0002,0.029411764705882353
a3_2_0002,i,1.0
asian,and,0.029411764705882353
and,that,0.008823529411764706
is,moderately,0.002173913043478261
expensive,a3_2_0003,0.006666666666666667
a3_2_0003,i,1.0
asian,a3_2_0004,0.029411764705882353
a3_2_0004,no,1.0
asian,a3_2_0005,0.029411764705882353
a3_2_0005,to,1.0
weekend,a3_2_0006,0.023255813953488372
a3_2_0006,id,1.0
either,on,0.047619047619047616
or,on,0.018633540372670808
sunday,a3_2_0007,0.009433962264150943
a3_2_0007,anywhere,1.0
fine,a3_2_0008,0.025
a3_2_0008,okay,1.0
about,american,0.0025929127052722557
american,or,0.006369426751592357
or,european,0.006211180124223602
food,a3_2_0009,0.0007987220447284345
a3_2_0009,how,1.0
about,not,0.000864304235090752
not,cheap,0.010752688172043012
food,a3_2_0010,0.0007987220447284345
a3_2_0010,id,1.0
like,moderately,0.0006544502617801048
food,a3_2_0011,0.0007987220447284345
a3_2_0011,tell,1.0
eiffel,a3_2_0012,0.02857142857142857
a3_2_0012,lets,1.0
over,a3_2_0013,0.0019083969465648854
a3_2_0013,id,1.0
like,cheap,0.0006544502617801048
cheap,fast,0.006802721088435374
berkeley,a3_2_0014,0.00641025641025641
a3_2_0014,id,1.0
eat,friday,0.0012033694344163659
friday,near,0.010526315789473684
icksee,a3_2_0015,0.00819672131147541
a3_2_0015,i,1.0
lunch,near,0.007633587786259542
icksee,a3_2_0016,0.00819672131147541
a3_2_0016,i,1.0
i__c__s__i,a3_2_0017,0.005714285714285714
a3_2_0017,tell,1.0
aycaramba,a3_2_0018,0.04
a3_2_0018,how,1.0
that,a3_1_0019,0.005050505050505051
a3_1_0019,lets,1.0
over,a3_1_0020,0.0019083969465648854
a3_1_0020,im,1.0
tomorrow,a3_1_0021,0.014492753623188406
a3_1_0021,id,1.0
sushi,a3_1_0022,0.02564102564102564
a3_1_0022,i,1.0
care,but,0.02531645569620253
be,not,0.007874015748031496
icksee,a3_1_0023,0.00819672131147541
a3_1_0023,i,1.0
care,a3_1_0024,0.012658227848101266
a3_1_0024,any,1.0
fine,a3_1_0025,0.025
a3_1_0025,tell,1.0
sushiko,a3_1_0026,0.07142857142857142
a3_1_0026,okay,1.0
berkeley,a3_1_0027,0.00641025641025641
a3_1_0027,what,1.0
yoshis,8c_1_0001,0.125
8c_1_0001,im,1.0
blocks,8c_1_0002,0.022222222222222223
8c_1_0002,thai,1.0
thai,8c_1_0003,0.004608294930875576
8c_1_0003,tuesday,1.0
tuesday,8c_1_0004,0.015151515151515152
8c_1_0004,id,1.0
lunch,8c_1_0005,0.002544529262086514
8c_1_0005,does,1.0
barbecue,serve,0.03125
vegetarian,meals,0.009345794392523364
meals,8c_1_0006,0.125
8c_1_0006,give,1.0
nakapan,8c_1_0007,0.045454545454545456
8c_1_0007,tell,1.0
barbecue,8c_1_0008,0.03125
8c_1_0008,start,1.0
over,8c_1_0009,0.0019083969465648854
8c_1_0009,im,1.0
breakfast,8c_1_0010,0.005952380952380952
8c_1_0010,start,1.0
over,8c_1_0011,0.0019083969465648854
8c_1_0011,im,1.0
breakfast,8c_1_0012,0.005952380952380952
8c_1_0012,american,1.0
american,8c_1_0013,0.006369426751592357
8c_1_0013,to,1.0
saturday,8c_1_0014,0.006289308176100629
8c_1_0014,dont,1.0
dollars,8c_1_0015,0.0014124293785310734
8c_1_0015,im,1.0
miles,8c_1_0016,0.006369426751592357
8c_1_0016,im,1.0
travel,one,0.05042016806722689
hour,8c_1_0017,0.02
8c_1_0017,im,1.0
travel,half,0.01680672268907563
mile,8c_1_0018,0.018518518518518517
8c_1_0018,im,1.0
fifteen,blocks,0.014705882352941176
blocks,8c_1_0019,0.022222222222222223
8c_1_0019,tell,1.0
about,rick,0.000864304235090752
anns,8c_1_0020,0.3333333333333333
8c_1_0020,id,1.0
on,rick,0.0015873015873015873
anns,8c_1_0021,0.3333333333333333
8c_1_0021,tell,1.0
continental,8c_1_0022,0.125
8c_1_0022,tell,1.0
garden,8c_1_0023,0.14285714285714285
8c_1_0023,start,1.0
over,8c_1_0024,0.0019083969465648854
8c_1_0024,looking,1.0
tomorrow,8c_1_0025,0.014492753623188406
8c_1_0025,id,1.0
food,8c_1_0026,0.0007987220447284345
8c_1_0026,about,1.0
dollars,8c_1_0027,0.0014124293785310734
8c_1_0027,im,1.0
hour,8c_1_0028,0.02
8c_1_0028,im,1.0
minutes,on,0.02054794520547945
foot,8c_1_0029,0.1
8c_1_0029,id,1.0
sujathas,8c_1_0030,0.04
8c_1_0030,id,1.0
please,8c_1_0031,0.0035211267605633804
8c_1_0031,start,1.0
over,8c_1_0032,0.0019083969465648854
8c_1_0032,start,1.0
over,8c_1_0033,0.0019083969465648854
8c_1_0033,id,1.0
restaurants,8c_1_0034,0.0021551724137931034
8c_1_0034,to,1.0
